,Unnamed: 0,RA,DEC,Redshift,TrueLabels,labels
6011,6011,247.256601,40.534844,0.0278296666666666,ABELL 2197,1776
11249,11249,247.260209,39.499167,0.03312,ABELL 2199,1779
10538,10538,247.261168,39.767655,0.0330533333333333,ABELL 2199,1779
11279,11279,247.262833,39.709917,0.0308166666666666,ABELL 2199,1779
9768,9768,247.264556,39.447936,0.0330893333333333,ABELL 2199,1779
9890,9890,247.265226,40.604001,0.0316343333333333,ABELL 2197,1776
6013,6013,247.265242,39.274467,0.0332666666666666,ABELL 2199,1779
9802,9802,247.266402,39.669581,0.0283023333333333,ABELL 2199,1779
11174,11174,247.267542,39.80825,0.0276066666666666,ABELL 2199,1779
9893,9893,247.269966,40.617673,0.02844,ABELL 2197,1776
11201,11201,247.270041,39.719333,0.03292,ABELL 2199,1779
11278,11278,247.270167,39.866667,0.0317733333333333,ABELL 2199,1779
10539,10539,247.270941,39.328359,0.031693,ABELL 2199,1779
10844,10844,247.272477,39.887065,0.0249166666666666,ABELL 2199,1779
11223,11223,247.273249,39.54175,0.0312633333333333,ABELL 2199,1779
9783,9783,247.278558,39.576284,0.0333226666666666,ABELL 2199,1779
9818,9818,247.278615,39.812894,0.0320986666666666,ABELL 2199,1779
6014,6014,247.279955,39.495694,0.028886,ABELL 2199,1779
6015,6015,247.280232,40.591017,0.0327746666666666,ABELL 2197,1776
9798,9798,247.281047,39.627413,0.0272396666666666,ABELL 2199,1779
10307,10307,247.282293,39.148268,0.026973,ABELL 2199,1779
8449,8449,247.28265,40.664976,0.0299476666666666,ABELL 2197,1776
11214,11214,247.284875,39.168361,0.033217,ABELL 2199,1779
10540,10540,247.285089,39.533298,0.026835,ABELL 2199,1779
10541,10541,247.287329,38.549075,0.0327023333333333,ABELL 2199,1779
6016,6016,247.288988,40.987468,0.0343293333333333,ABELL 2197,1776
11251,11251,247.290251,39.485167,0.0269966666666666,ABELL 2199,1779
9707,9707,247.292238,38.863819,0.0353206666666666,ABELL 2199,1779
11158,11158,247.294041,39.591444,0.0312966666666666,ABELL 2199,1779
9755,9755,247.294125,39.349583,0.0265533333333333,ABELL 2199,1779
10845,10845,247.294339,39.567153,0.0297533333333333,ABELL 2199,1779
6017,6017,247.296147,40.857415,0.0328183333333333,ABELL 2197,1776
11157,11157,247.296375,39.612972,0.02687,ABELL 2199,1779
9787,9787,247.296774,39.587496,0.0329573333333333,ABELL 2199,1779
11212,11212,247.298583,39.41775,0.03041,ABELL 2199,1779
10542,10542,247.30387,39.615367,0.0308729999999999,ABELL 2199,1779
9977,9977,247.304096,41.150825,0.0295726666666666,ABELL 2197,1776
9733,9733,247.307189,39.181853,0.0302713333333333,ABELL 2199,1779
11250,11250,247.307417,39.487722,0.0315066666666666,ABELL 2199,1779
11288,11288,247.311917,39.289361,0.02855,ABELL 2199,1779
10846,10846,247.312433,39.879835,0.0252066666666666,ABELL 2199,1779
6020,6020,247.313081,40.240865,0.0294809999999999,ABELL 2197,1776
8497,8497,247.317327,40.260128,0.02819,ABELL 2197,1776
6019,6019,247.318867,39.401074,0.028104,ABELL 2199,1779
10847,10847,247.319559,40.250098,0.02802,ABELL 2197,1776
10431,10431,247.319727,40.650604,0.0276566666666666,ABELL 2197,1776
9871,9871,247.32181,40.422325,0.0278423333333333,ABELL 2197,1776
9814,9814,247.322676,39.779264,0.0258256666666666,ABELL 2199,1779
9895,9895,247.323842,40.620699,0.0291156666666666,ABELL 2197,1776
10543,10543,247.324312,39.459583,0.030451,ABELL 2199,1779
9715,9715,247.324506,39.030043,0.0287963333333333,ABELL 2199,1779
11217,11217,247.3285,39.569333,0.0302066666666666,ABELL 2199,1779
6018,6018,247.333293,39.428944,0.027735,ABELL 2199,1779
10303,10303,247.336388,39.820404,0.0260736666666666,ABELL 2199,1779
11268,11268,247.336833,39.789083,0.0323166666666666,ABELL 2199,1779
9843,9843,247.337263,40.064012,0.0292016666666666,ABELL 2199,1779
9887,9887,247.337517,40.562356,0.031559,ABELL 2197,1776
9794,9794,247.341639,39.620484,0.03338,ABELL 2199,1779
10655,10655,247.346369,39.618903,0.0277133333333333,ABELL 2199,1779
9757,9757,247.348754,39.350259,0.0310936666666666,ABELL 2199,1779
6021,6021,247.349112,40.874905,0.027444,ABELL 2197,1776
9703,9703,247.34979,38.824969,0.0303113333333333,ABELL 2199,1779
11180,11180,247.357999,39.6055,0.0294466666666666,ABELL 2199,1779
9874,9874,247.359394,40.438693,0.0295106666666666,ABELL 2197,1776
9913,9913,247.362276,40.722426,0.028367,ABELL 2197,1776
10432,10432,247.362413,40.771424,0.029372,ABELL 2197,1776
11191,11191,247.363416,39.649611,0.0301833333333333,ABELL 2199,1779
2304,2304,247.366261,13.369659,-0.00016,CGB29542,1805
11186,11186,247.367125,39.751361,0.0342366666666666,ABELL 2199,1779
9884,9884,247.36728,40.547229,0.0320683333333333,ABELL 2197,1776
11176,11176,247.368042,39.735833,0.0298633333333333,ABELL 2199,1779
11259,11259,247.37025,39.301833,0.03242,ABELL 2199,1779
10320,10320,247.371447,38.812219,0.0346286666666666,ABELL 2199,1779
11262,11262,247.373458,39.394444,0.0343633333333333,ABELL 2199,1779
10423,10423,247.373955,40.858379,0.0288993333333333,ABELL 2197,1776
2008,2008,247.375481,13.362114,-6.333333333333333e-05,CGB29542,1805
10421,10421,247.381485,40.412799,0.0282563333333333,ABELL 2197,1776
9829,9829,247.382559,39.897631,0.03184,ABELL 2199,1779
10848,10848,247.383514,39.286489,0.0254966666666666,ABELL 2199,1779
11248,11248,247.387584,39.4865,0.0311633333333333,ABELL 2199,1779
10544,10544,247.387831,39.902963,0.0254296666666666,ABELL 2199,1779
9822,9822,247.388133,39.847635,0.029599,ABELL 2199,1779
10418,10418,247.392539,41.178711,0.0304523333333333,ABELL 2197,1776
11280,11280,247.393875,39.932028,0.0301766666666666,ABELL 2199,1779
9800,9800,247.394192,39.630158,0.0284933333333333,ABELL 2199,1779
9746,9746,247.396591,39.291321,0.0362643333333333,ABELL 2199,1779
9704,9704,247.402223,38.840235,0.0339356666666666,ABELL 2199,1779
9810,9810,247.40299,39.735237,0.0288006666666666,ABELL 2199,1779
10464,10464,247.404337,40.848328,0.0262433333333333,ABELL 2197,1776
10545,10545,247.404396,39.370461,0.0351926666666666,ABELL 2199,1779
11266,11266,247.404584,39.58275,0.0304066666666666,ABELL 2199,1779
10458,10458,247.407426,40.562497,0.031268,ABELL 2197,1776
8498,8498,247.409688,40.235409,0.0283109999999999,ABELL 2199,1779
9699,9699,247.409854,38.694222,0.0356056666666666,ABELL 2199,1779
11203,11203,247.413084,39.915,0.0287833333333333,ABELL 2199,1779
9697,9697,247.415887,38.657182,0.0321736666666666,ABELL 2199,1779
10424,10424,247.419495,40.840257,0.0298803333333333,ABELL 2197,1776
9883,9883,247.419509,40.545474,0.030999,ABELL 2197,1776
6022,6022,247.419954,40.68695,0.0304973333333333,ABELL 2197,1776
8523,8523,247.421963,39.74809,0.0338023333333333,ABELL 2199,1779
9863,9863,247.423485,40.333304,0.0292876666666666,ABELL 2197,1776
9854,9854,247.42443,40.24824,0.0304446666666666,ABELL 2197,1776
10461,10461,247.424598,40.274774,0.0270706666666666,ABELL 2197,1776
11177,11177,247.425584,39.677694,0.0231133333333333,ABELL 2199,1779
9841,9841,247.43204,40.016458,0.027604,ABELL 2199,1779
6023,6023,247.436265,41.778435,0.0313923333333333,ABELL 2197,1776
6024,6024,247.437131,40.811582,0.0293173333333333,ABELL 2197,1776
10304,10304,247.438041,39.810598,0.030406,ABELL 2199,1779
11289,11289,247.442334,39.136944,0.03029,ABELL 2199,1779
9735,9735,247.443093,39.197834,0.03258,ABELL 2199,1779
6025,6025,247.44372,40.874835,0.0282136666666666,ABELL 2197,1776
6026,6026,247.448672,40.872039,0.0280126666666666,ABELL 2197,1776
8524,8524,247.449807,39.716225,0.028456,ABELL 2199,1779
11216,11216,247.449959,39.782778,0.02855,ABELL 2199,1779
11246,11246,247.452708,39.524111,0.0324033333333333,ABELL 2199,1779
9739,9739,247.454239,39.227695,0.0312523333333333,ABELL 2199,1779
10466,10466,247.45437,40.656527,0.0276443333333333,ABELL 2197,1776
10849,10849,247.455139,39.829057,0.02677,ABELL 2199,1779
9850,9850,247.456211,40.220745,0.031486,ABELL 2199,1779
9904,9904,247.459521,40.67627,0.0296,ABELL 2197,1776
11193,11193,247.459584,39.610111,0.03084,ABELL 2199,1779
9851,9851,247.459861,40.228461,0.0307143333333333,ABELL 2199,1779
6027,6027,247.462644,39.766511,0.0318246666666666,ABELL 2199,1779
6028,6028,247.466859,40.824993,0.0289533333333333,ABELL 2197,1776
11179,11179,247.468,39.731222,0.02564,ABELL 2199,1779
11190,11190,247.471959,39.799917,0.0315933333333333,ABELL 2199,1779
9708,9708,247.478955,38.874905,0.029368,ABELL 2199,1779
10850,10850,247.479225,39.664401,0.0307866666666666,ABELL 2199,1779
9845,9845,247.479673,40.08072,0.0287583333333333,ABELL 2199,1779
9902,9902,247.480329,40.659926,0.029439,ABELL 2197,1776
10016,10016,247.484838,41.556734,0.0319836666666666,ABELL 2197,1776
10546,10546,247.486418,39.660803,0.0279636666666666,ABELL 2199,1779
6029,6029,247.489915,40.630419,0.0299643333333333,ABELL 2197,1776
8505,8505,247.491964,40.628608,0.0288126666666666,ABELL 2197,1776
10547,10547,247.49727,39.528557,0.0288876666666666,ABELL 2199,1779
10548,10548,247.509031,39.689603,0.032074,ABELL 2199,1779
11297,11297,247.511583,39.535611,0.02957,ABELL 2199,1779
10417,10417,247.512985,41.493549,0.030775,ABELL 2197,1776
10467,10467,247.517554,40.520523,0.0305256666666666,ABELL 2197,1776
9923,9923,247.522659,40.76623,0.028934,ABELL 2197,1776
6030,6030,247.523796,40.797909,0.0287333333333333,ABELL 2197,1776
9861,9861,247.526583,40.31468,0.0316306666666666,ABELL 2197,1776
10425,10425,247.530413,40.880202,0.0301126666666666,ABELL 2197,1776
9929,9929,247.535149,40.808822,0.02817,ABELL 2197,1776
10468,10468,247.536822,40.569394,0.0285123333333333,ABELL 2197,1776
10426,10426,247.546098,40.617841,0.0280056666666666,ABELL 2197,1776
10549,10549,247.549314,39.844235,0.0308143333333333,ABELL 2199,1779
9747,9747,247.549377,39.297754,0.0308063333333333,ABELL 2199,1779
9947,9947,247.553331,40.942842,0.029136,ABELL 2197,1776
10419,10419,247.553686,41.360088,0.0303896666666666,ABELL 2197,1776
10422,10422,247.557629,40.18972,0.0293873333333333,ABELL 2199,1779
9882,9882,247.558597,40.542721,0.0314993333333333,ABELL 2197,1776
2281,2281,247.560108,39.425344,0.0329,CGB13871,1806
9877,9877,247.564433,40.484494,0.0304436666666666,ABELL 2197,1776
10416,10416,247.566526,40.682938,0.0301336666666666,ABELL 2197,1776
6035,6035,247.567352,40.659739,0.0280336666666666,ABELL 2197,1776
9706,9706,247.571011,38.85459,0.033697,ABELL 2199,1779
10550,10550,247.572366,39.889423,0.0296346666666666,ABELL 2199,1779
6031,6031,247.574046,40.598692,0.03079,ABELL 2197,1776
10477,10477,247.574639,40.602602,0.028832,ABELL 2197,1776
6032,6032,247.579392,41.102075,0.0294959999999999,ABELL 2197,1776
9821,9821,247.580201,39.845132,0.0245473333333333,ABELL 2199,1779
10291,10291,247.583874,39.80426,0.029342,ABELL 2199,1779
10415,10415,247.590519,40.913339,0.033467,ABELL 2197,1776
6033,6033,247.591734,40.924276,0.0305383333333333,ABELL 2197,1776
11192,11192,247.593541,39.706444,0.0324333333333333,ABELL 2199,1779
10465,10465,247.594065,40.844129,0.030683,ABELL 2197,1776
11252,11252,247.597624,39.451528,0.0306633333333333,ABELL 2199,1779
6034,6034,247.599598,40.6657,0.029249,ABELL 2197,1776
10851,10851,247.601029,39.6638,0.0276433333333333,ABELL 2199,1779
9770,9770,247.60351,39.464664,0.0291513333333333,ABELL 2199,1779
9891,9891,247.608202,40.614198,0.0292053333333333,ABELL 2197,1776
9935,9935,247.608492,40.852292,0.0300126666666666,ABELL 2197,1776
9750,9750,247.608539,39.315665,0.028095,ABELL 2199,1779
11188,11188,247.611874,39.225944,0.03011,ABELL 2199,1779
6037,6037,247.611892,41.48394,0.0298486666666666,ABELL 2197,1776
8310,8310,247.611975,40.725028,0.029034,ABELL 2197,1776
9781,9781,247.616061,39.561699,0.0276463333333333,ABELL 2199,1779
10852,10852,247.618388,39.344739,0.0308633333333333,ABELL 2199,1779
6036,6036,247.620076,39.626079,0.0303396666666666,ABELL 2199,1779
11285,11285,247.622042,39.755694,0.0311333333333333,ABELL 2199,1779
9957,9957,247.628996,41.016581,0.0276843333333333,ABELL 2197,1776
9971,9971,247.630164,41.109822,0.0319136666666666,ABELL 2197,1776
9966,9966,247.630824,41.094204,0.034015,ABELL 2197,1776
7793,7793,247.636109,39.384175,0.030437,ABELL 2199,1779
8525,8525,247.638489,41.43857,0.0290463333333333,ABELL 2197,1776
6039,6039,247.638831,39.830665,0.024539,ABELL 2199,1779
6038,6038,247.641277,40.539372,0.0300373333333333,ABELL 2197,1776
10551,10551,247.641992,38.686715,0.0338996666666666,ABELL 2199,1779
10462,10462,247.64404,40.99051,0.0331333333333333,ABELL 2197,1776
10414,10414,247.644163,40.187416,0.027923,ABELL 2199,1779
9809,9809,247.646364,39.728091,0.027887,ABELL 2199,1779
9898,9898,247.647638,40.623408,0.027895,ABELL 2197,1776
10853,10853,247.651245,39.403841,0.0312233333333333,ABELL 2199,1779
11287,11287,247.654791,39.73925,0.0302366666666666,ABELL 2199,1779
9910,9910,247.658428,40.708503,0.0266353333333333,ABELL 2197,1776
11263,11263,247.660667,39.26725,0.0316333333333333,ABELL 2199,1779
6040,6040,247.662675,41.210569,0.0324529999999999,ABELL 2197,1776
10463,10463,247.665693,40.895184,0.0292886666666666,ABELL 2197,1776
11247,11247,247.666125,39.350972,0.0317966666666666,ABELL 2199,1779
9716,9716,247.670229,39.035358,0.031044,ABELL 2199,1779
11283,11283,247.671459,39.549083,0.0311266666666666,ABELL 2199,1779
6041,6041,247.674396,40.529399,0.0297916666666666,ABELL 2197,1776
10678,10678,247.675857,39.083274,0.0300466666666666,ABELL 2199,1779
9852,9852,247.676112,40.233704,0.0310243333333333,ABELL 2199,1779
9969,9969,247.67619,41.100291,0.0329003333333333,ABELL 2197,1776
10552,10552,247.681818,38.545301,0.029607,ABELL 2199,1779
10470,10470,247.682622,40.796507,0.031086,ABELL 2197,1776
9830,9830,247.684279,39.899866,0.0293226666666666,ABELL 2199,1779
10656,10656,247.684869,39.633309,0.025994,ABELL 2199,1779
10018,10018,247.685309,41.56756,0.031992,ABELL 2197,1776
9813,9813,247.687635,39.76005,0.027792,ABELL 2199,1779
6042,6042,247.688679,39.195248,0.0303516666666666,ABELL 2199,1779
10455,10455,247.698303,39.978362,0.031375,ABELL 2199,1779
10553,10553,247.698312,39.641488,0.0314716666666666,ABELL 2199,1779
6043,6043,247.699314,39.217616,0.0308466666666666,ABELL 2199,1779
10854,10854,247.699349,39.774021,0.0316733333333333,ABELL 2199,1779
10471,10471,247.699697,40.532158,0.0301609999999999,ABELL 2197,1776
10003,10003,247.709506,41.402479,0.0304703333333333,ABELL 2197,1776
9701,9701,247.71065,38.763286,0.0323536666666666,ABELL 2199,1779
9889,9889,247.710732,40.594821,0.028594,ABELL 2197,1776
9778,9778,247.71139,39.538005,0.02857,ABELL 2199,1779
9842,9842,247.711852,40.024839,0.0279476666666666,ABELL 2199,1779
9838,9838,247.714687,39.989629,0.0253403333333333,ABELL 2199,1779
11181,11181,247.717917,39.730528,0.0307866666666666,ABELL 2199,1779
9928,9928,247.721115,40.802195,0.0328416666666666,ABELL 2197,1776
6044,6044,247.724874,39.847508,0.0281156666666666,ABELL 2199,1779
9978,9978,247.732395,41.152031,0.0327286666666666,ABELL 2197,1776
11182,11182,247.732458,39.723278,0.03005,ABELL 2199,1779
10472,10472,247.733541,40.442025,0.0269766666666666,ABELL 2197,1776
10554,10554,247.736773,39.161135,0.0305036666666666,ABELL 2199,1779
9696,9696,247.738356,38.603911,0.029998,ABELL 2199,1779
6045,6045,247.744829,40.930614,0.0316526666666666,ABELL 2197,1776
10474,10474,247.750574,40.247617,0.0319203333333333,ABELL 2199,1779
6048,6048,247.761328,39.792516,0.02886,ABELL 2199,1779
9795,9795,247.7623,39.623717,0.0323963333333333,ABELL 2199,1779
10555,10555,247.76333,39.562171,0.032175,ABELL 2199,1779
6047,6047,247.764142,39.838483,0.0305173333333333,ABELL 2199,1779
10866,10866,247.765698,39.793467,0.0290759999999999,ABELL 2199,1779
6046,6046,247.766112,41.156011,0.0301783333333333,ABELL 2197,1776
10469,10469,247.778479,40.933041,0.0318833333333333,ABELL 2197,1776
8526,8526,247.779282,39.205206,0.0252943333333333,ABELL 2199,1779
9869,9869,247.783475,40.388075,0.0292313333333333,ABELL 2197,1776
10556,10556,247.783632,38.889946,0.0303243333333333,ABELL 2199,1779
9996,9996,247.791325,41.313114,0.027811,ABELL 2197,1776
6050,6050,247.800414,40.421877,0.0269896666666666,ABELL 2197,1776
6049,6049,247.800573,40.486668,0.0309316666666666,ABELL 2197,1776
9834,9834,247.801241,39.946637,0.0286909999999999,ABELL 2199,1779
10475,10475,247.80336,40.134471,0.0295763333333333,ABELL 2199,1779
9826,9826,247.81786,39.875966,0.0297516666666666,ABELL 2199,1779
9816,9816,247.823542,39.794002,0.0291326666666666,ABELL 2199,1779
6052,6052,247.82997,39.150754,0.0295403333333333,ABELL 2199,1779
8311,8311,247.830297,39.744039,0.0309103333333333,ABELL 2199,1779
10413,10413,247.830864,41.002337,0.0332603333333333,ABELL 2197,1776
9815,9815,247.831418,39.79043,0.0289453333333333,ABELL 2199,1779
1301,1301,247.83493,22.054156,0.0383546666666666,CGB73647,1807
6051,6051,247.84407,39.167871,0.0294643333333333,ABELL 2199,1779
9885,9885,247.844361,40.550733,0.0271226666666666,ABELL 2197,1776
10000,10000,247.850251,41.379121,0.0309273333333333,ABELL 2197,1776
9805,9805,247.853881,39.692931,0.0283503333333333,ABELL 2199,1779
9873,9873,247.864277,40.43533,0.0274676666666666,ABELL 2197,1776
9711,9711,247.864932,38.945813,0.03103,ABELL 2199,1779
9833,9833,247.869036,39.942808,0.031,ABELL 2199,1779
10473,10473,247.869176,40.141694,0.0340233333333333,ABELL 2199,1779
9839,9839,247.879295,39.991809,0.028459,ABELL 2199,1779
6053,6053,247.882104,39.897515,0.0296253333333333,ABELL 2199,1779
10456,10456,247.890531,39.796852,0.032359,ABELL 2199,1779
6054,6054,247.894115,40.565298,0.02731,ABELL 2197,1776
10457,10457,247.898594,39.987338,0.031157,ABELL 2199,1779
10679,10679,247.904376,39.776935,0.0307193333333333,ABELL 2199,1779
6055,6055,247.908075,41.493558,0.0303136666666666,ABELL 2197,1776
1490,1490,247.930974,36.335885,0.0314073333333333,CGB30135,1808
9872,9872,247.933731,40.426718,0.0318866666666666,ABELL 2197,1776
9819,9819,247.948536,39.814243,0.0295283333333333,ABELL 2199,1779
9724,9724,247.981116,39.122536,0.030425,ABELL 2199,1779
9835,9835,247.993874,39.94783,0.0282386666666666,ABELL 2199,1779
9858,9858,248.007617,40.265898,0.0314486666666666,ABELL 2199,1779
10451,10451,248.015981,39.608827,0.0281179999999999,ABELL 2199,1779
1141,1141,248.02095,9.91877,0.0402633333333333,CGB32836,1809
10450,10450,248.022309,39.902162,0.0283693333333333,ABELL 2199,1779
10683,10683,248.04405,39.00912,0.0306716666666666,ABELL 2199,1779
9796,9796,248.06451,39.626437,0.0267716666666666,ABELL 2199,1779
10680,10680,248.06574,40.858492,0.0294116666666666,ABELL 2197,1776
9844,9844,248.080709,40.067743,0.0300496666666666,ABELL 2199,1779
10412,10412,248.082564,40.575037,0.027934,ABELL 2197,1776
10453,10453,248.102255,39.913276,0.0258403333333333,ABELL 2199,1779
9775,9775,248.109744,39.517715,0.0290496666666666,ABELL 2199,1779
10411,10411,248.115048,40.772897,0.0312183333333333,ABELL 2197,1776
9832,9832,248.124195,39.930324,0.028819,ABELL 2199,1779
10476,10476,248.125221,40.313098,0.0370053333333333,ABELL 2197,1776
9797,9797,248.134619,39.627258,0.0282616666666666,ABELL 2199,1779
10449,10449,248.141915,39.777896,0.0293363333333333,ABELL 2199,1779
9791,9791,248.142282,39.614597,0.0282596666666666,ABELL 2199,1779
10009,10009,248.15904,41.458575,0.0324106666666666,ABELL 2197,1776
1167,1167,248.163762,12.858232,2.2e-05,CGB7099,1810
9936,9936,248.165838,40.858472,0.0283929999999999,ABELL 2197,1776
9740,9740,248.31803,39.232388,0.02964,ABELL 2199,1779
9756,9756,248.372379,39.349629,0.0315906666666666,ABELL 2199,1779
10454,10454,248.387942,39.93543,0.0304446666666666,ABELL 2199,1779
1727,1727,248.41325,39.257659,0.031453,CGA1332,1811
6056,6056,248.42637,39.18508,0.0298206666666666,ABELL 2199,1779
10319,10319,248.427148,39.597763,0.0282173333333333,ABELL 2199,1779
845,845,248.441888,39.272054,0.0317433333333333,CGA1332,1811
10452,10452,248.453746,39.630374,0.0293976666666666,ABELL 2199,1779
6057,6057,248.456819,39.263183,0.0317393333333333,ABELL 2199,1779
1448,1448,249.254223,32.913896,0.0370809999999999,CGA1478,1812
1892,1892,249.364159,35.934728,0.034429,CGB1577,1813
1538,1538,249.371906,40.880041,0.0263666666666666,CGB7720,1814
846,846,249.393338,40.868369,0.032011,CGB7720,1814
972,972,249.451899,36.060862,0.0320316666666666,CGB58255,1815
847,847,249.474616,36.073068,0.031333,CGB58255,1815
1762,1762,249.630573,43.225238,0.0314463333333333,CGB42662,1816
1316,1316,250.238931,22.800528,0.034328,CGB9165,1817
2009,2009,250.315943,26.865884,0.045381,CGA1403,1818
1381,1381,250.420113,26.855046,0.0140503333333333,CGA1415,1819
2045,2045,250.930665,33.020216,0.0309433333333333,CGB4208,1820
848,848,251.045139,39.788773,0.030227,CGB63852,1821
6058,6058,251.585833,81.428278,0.0383233333333333,ABELL 2247,1822
6059,6059,251.658333,81.415222,0.0361266666666666,ABELL 2247,1822
1288,1288,251.794483,21.087369,0.0090923333333333,CGB607,1823
973,973,251.795763,21.095217,0.0089516666666666,CGB607,1823
1930,1930,251.869341,24.721896,0.0446553333333333,CGB22874,1824
